radio,mcc,mnc,Company,lac,cid,changeable_0,long,lat,range,sample,changeable_1,created,updated,avgsignal
GSM,405,6,Reliance (Used for Jio in some area),5114,50282,0,72.82218933,23.15711975,1000,1,1,1395035709,1395035709,0
GSM,405,827,Videocon Datacom,13517,28092,0,70.025894,23.122787,1000,5,1,1395397156,1411253994,0
GSM,405,827,Videocon Datacom,13517,28073,0,70.028915,23.120728,1000,2,1,1395397216,1411253994,0
GSM,405,6,Reliance (Used for Jio in some area),6012,11052,0,72.63542175,22.97721863,1000,1,1,1395994379,1395994379,0
GSM,405,6,Reliance (Used for Jio in some area),6162,11133,0,72.78648376,21.1933136,1000,1,1,1396747298,1396747298,0
GSM,405,6,Reliance (Used for Jio in some area),6121,41741,0,71.398087,21.262665,1000,2,1,1397982587,1397982587,0
GSM,405,6,Reliance (Used for Jio in some area),6172,50291,0,72.91694641,20.43663025,1000,1,1,1459748786,1459748786,0
GSM,405,927,Uninor,1032,11271,0,72.931023,22.533646,1000,4,1,1398556149,1398556149,0
GSM,405,6,Reliance (Used for Jio in some area),6162,41933,0,72.78614,21.19297,1000,4,1,1398857561,1453611460,0
GSM,405,6,Reliance (Used for Jio in some area),6162,40343,0,72.787661,21.192333,1000,7,1,1398857677,1479284118,0
GSM,405,827,Videocon Datacom,13556,15282,0,73.195724,22.244339,1000,3,1,1399118993,1411254016,0
GSM,405,927,Uninor,1131,24963,0,72.79884338,21.14524841,1000,8,1,1402210225,1402210225,0
GSM,405,927,Uninor,1131,29111,0,72.79884338,21.14524841,1000,2,1,1402206608,1402206608,0
GSM,405,927,Uninor,1041,20742,0,72.633591,23.180923,1000,6,1,1402734038,1457440258,0
GSM,405,927,Uninor,1014,64311,0,72.708893,23.05687,1000,2,1,1403591784,1403591784,0
GSM,405,6,Reliance (Used for Jio in some area),6181,10382,0,73.189545,22.365417,1000,2,1,1403787659,1460130152,0
GSM,405,6,Reliance (Used for Jio in some area),6081,10642,0,68.70506287,23.42079163,1000,6,1,1405110897,1405110897,0
GSM,405,6,Reliance (Used for Jio in some area),6151,20031,0,72.834206,21.157608,1000,8,1,1406910118,1467254859,0
GSM,405,6,Reliance (Used for Jio in some area),6151,20252,0,72.834274,21.159531,1000,5,1,1406910178,1467254859,0
GSM,405,927,Uninor,1032,14372,0,72.97187805,22.55699158,1000,2,1,1406968287,1406968287,0
GSM,405,927,Uninor,1054,60643,0,72.34428406,23.88496399,1000,1,1,1407140454,1407140454,0
GSM,405,927,Uninor,1152,29842,0,72.87574768,20.38169861,1000,1,1,1407235340,1407235340,0
GSM,405,927,Uninor,2044,13323,0,72.58323669,23.10493469,1000,1,1,1408103349,1408103349,0
GSM,405,827,Videocon Datacom,13505,32303,0,72.845535,21.209106,1000,2,1,1408594274,1411253987,0
GSM,405,827,Videocon Datacom,13505,32302,0,72.848282,21.209793,1000,2,1,1408594306,1411253987,0
GSM,405,827,Videocon Datacom,13562,18373,0,72.851715,21.20842,1000,2,1,1408594549,1411254021,0
GSM,405,827,Videocon Datacom,13506,14692,0,72.813263,21.223526,1000,2,1,1408814048,1411253987,0
GSM,405,927,Uninor,1101,50152,0,72.65327454,21.7124176,1000,1,1,1409949175,1409949175,0
GSM,405,6,Reliance (Used for Jio in some area),6061,50372,0,72.535283,23.04985,5864,26,1,1410085670,1492540200,0
GSM,405,6,Reliance (Used for Jio in some area),6061,50362,0,72.520523,23.044968,1000,3,1,1410085796,1468422870,0
GSM,405,6,Reliance (Used for Jio in some area),6162,40762,0,72.78648376,21.18370056,1000,1,1,1399383605,1399383605,0
GSM,405,6,Reliance (Used for Jio in some area),6162,40761,0,72.78648376,21.18370056,1000,2,1,1399383598,1399383598,0
GSM,405,927,Uninor,1014,17851,0,72.64091492,23.04588318,1000,4,1,1411041444,1429076614,0
GSM,405,827,Videocon Datacom,10002,64323,0,69.98222351,21.62864685,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,36231,0,72.91969299,20.93513489,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49513,0,72.92930603,20.95161438,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49561,0,72.91969299,20.95161438,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49603,0,72.92655945,20.95573425,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49642,0,72.94166565,20.9337616,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49662,0,72.95539856,20.94749451,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13501,17022,0,72.89497375,20.39131165,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13501,17032,0,72.91007996,20.38581848,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13501,17061,0,72.915573,20.413284,1000,2,1,1411273784,1443495676,0
GSM,405,827,Videocon Datacom,13501,17062,0,72.915573,20.413284,1000,2,1,1411273784,1443495676,0
GSM,405,827,Videocon Datacom,13501,17081,0,72.9334259,20.36384583,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,17113,0,72.95677185,20.35697937,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,17851,0,72.94578552,20.25947571,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,17853,0,72.94578552,20.25947571,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,20862,0,72.83317566,20.41740417,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,20883,0,72.83454895,20.44761658,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,20952,0,72.88673401,20.38581848,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,20971,0,72.87986755,20.40641785,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,21002,0,73.00483704,20.25947571,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,21022,0,73.00621033,20.24436951,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,21023,0,73.002777,20.243683,1000,2,1,1411273784,1436012703,0
GSM,405,827,Videocon Datacom,13501,21032,0,72.97050476,20.32264709,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,21033,0,72.97050476,20.32264709,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,21063,0,73.006897,20.273209,1000,2,1,1411273785,1436012703,0
GSM,405,827,Videocon Datacom,13501,21073,0,73.007584,20.236817,1216,2,1,1411273785,1436012703,0
GSM,405,827,Videocon Datacom,13501,21081,0,73.01719666,20.2910614,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,21083,0,73.01719666,20.2910614,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,21112,0,72.96913147,20.26496887,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,31162,0,72.95127869,20.51765442,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,31201,0,72.7507782,20.19630432,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,31221,0,72.77961731,20.16746521,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,31232,0,72.79197693,20.15098572,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,31241,0,72.76725769,20.17295837,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,31243,0,72.76725769,20.17295837,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,31263,0,73.03916931,20.35697937,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,31302,0,72.74803162,20.22926331,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,31311,0,72.85377502,20.29930115,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,31312,0,72.85377502,20.29930115,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,31331,0,72.831115,20.205231,1685,2,1,1411273785,1450910700,0
GSM,405,827,Videocon Datacom,13501,31591,0,72.8936,20.280075,1550,2,1,1411273785,1443495676,0
GSM,405,827,Videocon Datacom,13501,31593,0,72.88673401,20.26771545,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,32152,0,72.94303894,20.36659241,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13505,12871,0,72.82356262,21.18507385,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,12883,0,72.83042908,21.19606018,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13061,0,72.86750793,21.16722107,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13151,0,72.85377502,21.18232727,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13152,0,72.85377502,21.18232727,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13172,0,72.86338806,21.16447449,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13241,0,72.81669617,21.18095398,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13243,0,72.81669617,21.18095398,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13292,0,72.84965515,21.19468689,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13393,0,72.83729553,21.19880676,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13512,0,72.85926819,21.20018005,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13521,0,72.86201477,21.17683411,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13522,0,72.86201477,21.17683411,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13633,0,72.811203,21.18644714,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13701,0,72.81944275,21.19194031,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13791,0,72.8263092,21.20567322,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13802,0,72.83180237,21.19056702,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13842,0,72.86201477,21.17134094,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13921,0,72.83592224,21.18644714,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,13922,0,72.83592224,21.18644714,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,14011,0,72.84690857,21.20018005,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,14251,0,72.87025452,21.15348816,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,14283,0,72.84965515,21.16722107,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,14302,0,72.85652161,21.16996765,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,14303,0,72.85652161,21.16996765,1000,1,1,1411253986,1411253986,0
GSM,405,827,Videocon Datacom,13505,14443,0,72.8276825,21.19743347,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13505,14452,0,72.87437439,21.16172791,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13505,14503,0,72.8578949,21.1933136,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13505,14653,0,72.95677185,21.16996765,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13505,32201,0,72.82081604,21.19743347,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13505,32203,0,72.82081604,21.19743347,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13505,36823,0,72.85652161,21.18919373,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13505,50013,0,72.83866882,21.18782043,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13505,50031,0,72.82493591,21.18095398,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,12932,0,72.78923035,21.20292664,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,13022,0,72.79884338,21.20979309,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,13121,0,72.8263092,21.21253967,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,13192,0,72.79472351,21.19880676,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,13193,0,72.79472351,21.19880676,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,13221,0,72.82493591,21.23313904,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,13282,0,72.80708313,21.20292664,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,13383,0,72.8263092,21.22627258,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,13871,0,72.80158997,21.20292664,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,13882,0,72.80433655,21.19606018,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,14062,0,72.78785706,21.2386322,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,14082,0,72.78373718,21.2084198,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,14221,0,72.78236389,21.21528625,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,14222,0,72.78236389,21.21528625,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,14223,0,72.78236389,21.21528625,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,14392,0,72.8276825,21.223526,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,14393,0,72.8276825,21.223526,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,14681,0,72.82081604,21.24275208,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,14682,0,72.82081604,21.24275208,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,14684,0,72.82081604,21.24275208,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,14693,0,72.811203,21.223526,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,14721,0,72.73841858,21.16447449,1000,1,1,1411253987,1411253987,0
GSM,405,827,Videocon Datacom,13506,17241,0,72.6436615,21.1013031,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13506,17242,0,72.6436615,21.1013031,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13506,18402,0,72.83317566,21.21391296,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13506,24693,0,72.63816833,21.12190247,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13506,24712,0,72.66288757,21.17134094,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13506,36813,0,72.81669617,21.22764587,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13506,36912,0,72.79335022,21.18919373,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13506,36921,0,72.79884338,21.18919373,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,10332,0,72.84828186,21.12602234,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,11583,0,72.77961731,21.16722107,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,12621,0,72.84141541,21.12327576,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,12852,0,72.80570984,21.17408752,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,12861,0,72.80982971,21.1631012,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,12862,0,72.80982971,21.1631012,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,13033,0,72.85377502,21.14524841,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,13042,0,72.81257629,21.15211487,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,13102,0,72.8276825,21.15760803,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,13163,0,72.83180237,21.16035461,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,13252,0,72.83180237,21.14250183,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,13581,0,72.81257629,21.15623474,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,13663,0,72.85377502,21.09306335,1000,1,1,1411253988,1411253988,0
GSM,405,827,Videocon Datacom,13507,13723,0,72.77824402,21.16172791,1000,1,1,1411253989,1411253989,0
GSM,405,827,Videocon Datacom,13507,13832,0,72.7960968,21.1631012,1000,1,1,1411253989,1411253989,0
GSM,405,827,Videocon Datacom,13507,13931,0,72.81806946,21.17546082,1000,1,1,1411253989,1411253989,0
GSM,405,827,Videocon Datacom,13507,14022,0,72.80158997,21.14936829,1000,1,1,1411253989,1411253989,0
GSM,405,827,Videocon Datacom,13507,14132,0,72.82905579,21.16584778,1000,1,1,1411253989,1411253989,0
GSM,405,827,Videocon Datacom,13507,14151,0,72.84690857,21.16035461,1000,1,1,1411253989,1411253989,0
GSM,405,827,Videocon Datacom,13507,14181,0,72.84965515,21.1315155,1000,1,1,1411253989,1411253989,0
GSM,405,827,Videocon Datacom,13507,14201,0,72.81944275,21.16447449,1000,1,1,1411253989,1411253989,0
GSM,405,827,Videocon Datacom,10002,64321,0,69.98222351,21.62864685,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49563,0,72.91969299,20.95161438,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49583,0,72.90596008,20.94749451,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49592,0,72.91282654,20.93101501,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49611,0,72.91969299,20.94200134,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49613,0,72.91969299,20.94200134,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49661,0,72.95539856,20.94749451,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49673,0,72.91282654,20.93788147,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49681,0,72.95265198,20.92002869,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49682,0,72.95265198,20.92002869,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49693,0,72.9801178,20.93513489,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49701,0,72.93891907,20.97358704,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13500,49702,0,72.93891907,20.97358704,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13501,16953,0,72.94715881,20.37483215,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13501,16971,0,72.94029236,20.3528595,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13501,17012,0,73.309319,19.988702,60030,2,1,1411273784,1452146543,0
GSM,405,827,Videocon Datacom,13501,17013,0,72.90733337,20.37483215,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13501,17023,0,72.89497375,20.39131165,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13501,17043,0,72.91969299,20.36109924,1000,1,1,1411253984,1411253984,0
GSM,405,827,Videocon Datacom,13501,17051,0,72.914886,20.400238,1016,2,1,1411273784,1443495676,0
GSM,405,827,Videocon Datacom,13501,17052,0,72.91282654,20.39131165,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,17071,0,72.92655945,20.35697937,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,17092,0,72.92930603,20.37757874,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,17093,0,72.92930603,20.37757874,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,17101,0,72.91694641,20.38032532,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,17111,0,72.95677185,20.35697937,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,18492,0,73.01170349,20.15510559,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,20841,0,72.8578949,20.42564392,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,20861,0,72.83317566,20.41740417,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,20863,0,72.83317566,20.41740417,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,20893,0,72.8578949,20.40641785,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,20921,0,72.84004211,20.41740417,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,20923,0,72.84004211,20.41740417,1000,1,1,1411253985,1411253985,0
GSM,405,827,Videocon Datacom,13501,20933,0,72.90046692,20.42015076,1000,1,1,1411253985,1411253985,0
